id;magnitude;type;title;date;url;detailUrl;felt;cdi;mmi;status;tsunami;sig;net;nst;dmin;rms;gap;magType;depth;latitude;longitude;place;distanceKM;location;continent;country;subnational;city;locality;timezone
us6000nge5;4.1;earthquake;M 4.1 - 17 km NNE of Hermleigh, Texas;2024-07-27T21:08:32;https://earthquake.usgs.gov/earthquakes/eventpage/us6000nge5;https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/us6000nge5.geojson;53;6;5;reviewed;0;288;us;37;0.112;0.47;36;mwr;5;32.7758;-100.685;17 km NNE of Hermleigh, Texas;17;Hermleigh, Texas;North America;United States of America (the);Texas;Snyder;Snyder;-300
tx2024orqm;4.5;earthquake;M 4.5 - 13 km NNE of Hermleigh, Texas;2024-07-27T21:08:31;https://earthquake.usgs.gov/earthquakes/eventpage/tx2024orqm;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024orqm&format=geojson;115;7;5;reviewed;0;387;tx;44;0.1;0.3;38;ml;3.4424;31.475;-103.952;13 km NNE of Hermleigh, Texas;13;Hermleigh, Texas;North America;United States of America (the);Texas;Pecos;Pecos;-300
us6000ng4s;4.8;earthquake;M 4.8 - 16 km NE of Hermleigh, Texas;2024-07-26T14:28:29;https://earthquake.usgs.gov/earthquakes/eventpage/us6000ng4s;https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/us6000ng4s.geojson;171;6;6;reviewed;0;459;us;28;0.104;0.49;37;mww;1.534;32.7457;-100.67;16 km NE of Hermleigh, Texas;16;Hermleigh, Texas;North America;United States of America (the);Texas;Snyder;Snyder;-300
tx2024ophu;5.1;earthquake;M 5.1 - 17 km NNE of Hermleigh, Texas;2024-07-26T14:28:29;https://earthquake.usgs.gov/earthquakes/eventpage/tx2024ophu;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024ophu&format=geojson;2610;6;6;reviewed;0;1010;tx;38;0.1;0.3;30;ml;3.2959;32.746;-100.692;17 km NNE of Hermleigh, Texas;17;Hermleigh, Texas;North America;United States of America (the);Texas;Snyder;Snyder;-300
us6000nfic;4.1;earthquake;M 4.1 - 17 km NE of Hermleigh, Texas;2024-07-25T02:57:43;https://earthquake.usgs.gov/earthquakes/eventpage/us6000nfic;https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/us6000nfic.geojson;10;4;5;reviewed;0;263;us;39;0.116;0.67;36;mb;5;32.7632;-100.653;17 km NE of Hermleigh, Texas;17;Hermleigh, Texas;North America;United States of America (the);Texas;Rotan;Rotan;-300
tx2024ompo;4;earthquake;M 4.0 - 16 km NNE of Hermleigh, Texas;2024-07-25T02:57:42;https://earthquake.usgs.gov/earthquakes/eventpage/tx2024ompo;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024ompo&format=geojson;27;4;5;reviewed;0;257;tx;33;0.1;0.4;56;ml;3.0029;32.74;-100.732;16 km NNE of Hermleigh, Texas;16;Hermleigh, Texas;North America;United States of America (the);Texas;Snyder;Snyder;-300
tx2024okxn;3.4;earthquake;M 3.4 - 55 km S of Whites City, New Mexico;2024-07-24T04:44:22;https://earthquake.usgs.gov/earthquakes/eventpage/tx2024okxn;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024okxn&format=geojson;0;0;4;reviewed;0;178;tx;50;0;0.2;56;ml;5.4333;31.676;-104.41;55 km S of Whites City, New Mexico;55;Whites City, New Mexico;North America;United States of America (the);Texas;Van Horn;Van Horn;-300
tx2024ojad;4.4;earthquake;M 4.4 - 16 km NNE of Hermleigh, Texas;2024-07-23T03:46:25;https://earthquake.usgs.gov/earthquakes/eventpage/tx2024ojad;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024ojad&format=geojson;81;5;4;reviewed;0;341;tx;25;0.1;0.3;56;ml;3.2959;32.769;-100.67;16 km NNE of Hermleigh, Texas;16;Hermleigh, Texas;North America;United States of America (the);Texas;Snyder;Snyder;-300
tx2024oizv;4.9;earthquake;M 4.9 - 17 km NNE of Hermleigh, Texas;2024-07-23T03:38:42;https://earthquake.usgs.gov/earthquakes/eventpage/tx2024oizv;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024oizv&format=geojson;1973;6;5;reviewed;0;949;tx;37;0.1;0.4;48;ml;3.1982;32.753;-100.638;17 km NNE of Hermleigh, Texas;17;Hermleigh, Texas;North America;United States of America (the);Texas;Rotan;Rotan;-300
us6000nepl;4;earthquake;M 4.0 - 57 km S of Whites City, New Mexico;2024-07-23T02:31:04;https://earthquake.usgs.gov/earthquakes/eventpage/us6000nepl;https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/us6000nepl.geojson;9;4;4;reviewed;0;249;us;20;0.11;0.51;110;mwr;6.757;31.6529;-104.373;57 km S of Whites City, New Mexico;57;Whites City, New Mexico;North America;United States of America (the);Texas;Van Horn;Van Horn;-300
tx2024oixr;4.2;earthquake;M 4.2 - 55 km S of Whites City, New Mexico;2024-07-23T02:31:04;https://earthquake.usgs.gov/earthquakes/eventpage/tx2024oixr;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024oixr&format=geojson;45;5;5;reviewed;0;293;tx;35;0;0.2;56;ml;5.5872;31.676;-104.407;55 km S of Whites City, New Mexico;55;Whites City, New Mexico;North America;United States of America (the);Texas;Van Horn;Van Horn;-300
us7000n08k;3.7;earthquake;M 3.7 - 4 km WSW of Westbrook, Texas;2024-07-19T11:21:20;https://earthquake.usgs.gov/earthquakes/eventpage/us7000n08k;https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/us7000n08k.geojson;0;0;4;reviewed;0;211;us;63;0.426;0.64;29;mb_lg;6.304;32.3377;-101.052;4 km WSW of Westbrook, Texas;4;Westbrook, Texas;North America;United States of America (the);Texas;Westbrook;Westbrook;-300
tx2024ochc;3.6;earthquake;M 3.6 - 6 km WSW of Westbrook, Texas;2024-07-19T11:21:20;https://earthquake.usgs.gov/earthquakes/eventpage/tx2024ochc;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024ochc&format=geojson;6;4;4;reviewed;0;202;tx;34;0.2;0.1;44;ml;8.6182;32.33;-101.08;6 km WSW of Westbrook, Texas;6;Westbrook, Texas;North America;United States of America (the);Texas;Westbrook;Westbrook;-300
ok2024nuic;3.56;earthquake;M 3.6 - 14 km SSE of Waynoka, Oklahoma;2024-07-15T02:46:58;https://earthquake.usgs.gov/earthquakes/eventpage/ok2024nuic;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2024nuic&format=geojson;8;4;4;reviewed;0;198;ok;91;0;0.19;72;ml;6.51;36.4763;-98.8056;14 km SSE of Waynoka, Oklahoma;14;Waynoka, Oklahoma;North America;United States of America (the);Oklahoma;South Woods;South Woods;-300
ok2024ntdd;3.46;earthquake;M 3.5 - 14 km SSE of Waynoka, Oklahoma;2024-07-14T11:08:26;https://earthquake.usgs.gov/earthquakes/eventpage/ok2024ntdd;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2024ntdd&format=geojson;6;4;4;reviewed;0;187;ok;86;0;0.21;72;ml;6.51;36.4766;-98.8086;14 km SSE of Waynoka, Oklahoma;14;Waynoka, Oklahoma;North America;United States of America (the);Oklahoma;South Woods;South Woods;-300
uu80075496;3.44;earthquake;M 3.4 - 17 km ESE of Mayfield, Utah;2024-07-08T21:00:44;https://earthquake.usgs.gov/earthquakes/eventpage/uu80075496;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu80075496&format=geojson;2;3;3;reviewed;0;183;uu;37;0.1462;0.17;48;ml;5.43;39.0397;-111.534;17 km ESE of Mayfield, Utah;17;Mayfield, Utah;North America;United States of America (the);Utah;Ephraim-Manti;Ephraim-Manti;-360
tx2024myet;3.5;earthquake;M 3.5 - 54 km NW of Toyah, Texas;2024-07-03T00:04:35;https://earthquake.usgs.gov/earthquakes/eventpage/tx2024myet;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024myet&format=geojson;0;0;4;reviewed;0;188;tx;32;0.1;0.1;62;ml;5.4077;31.666;-104.192;54 km NW of Toyah, Texas;54;Toyah, Texas;North America;United States of America (the);Texas;Van Horn;Van Horn;-300
us6000n9xs;3.5;earthquake;M 3.5 - 54 km NW of Toyah, Texas;2024-07-03T00:04:35;https://earthquake.usgs.gov/earthquakes/eventpage/us6000n9xs;https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/us6000n9xs.geojson;0;0;4;reviewed;0;188;us;29;0.224;0.34;107;ml;10.052;31.6677;-104.195;54 km NW of Toyah, Texas;54;Toyah, Texas;North America;United States of America (the);Texas;Van Horn;Van Horn;-300
tx2024mydx;3.7;earthquake;M 3.7 - 54 km NW of Toyah, Texas;2024-07-02T23:39:59;https://earthquake.usgs.gov/earthquakes/eventpage/tx2024mydx;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024mydx&format=geojson;0;0;4;reviewed;0;211;tx;32;0.1;0.1;61;ml;5.946;31.669;-104.195;54 km NW of Toyah, Texas;54;Toyah, Texas;North America;United States of America (the);Texas;Van Horn;Van Horn;-300
us6000n9xf;3.8;earthquake;M 3.8 - 55 km NW of Toyah, Texas;2024-07-02T23:39:59;https://earthquake.usgs.gov/earthquakes/eventpage/us6000n9xf;https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/us6000n9xf.geojson;0;0;4;reviewed;0;222;us;29;0.231;0.3;112;ml;8.828;31.6757;-104.202;55 km NW of Toyah, Texas;55;Toyah, Texas;North America;United States of America (the);Texas;Van Horn;Van Horn;-300
tx2024mndy;3.3;earthquake;M 3.3 - 24 km SSW of Westbrook, Texas;2024-06-26T23:08:56;https://earthquake.usgs.gov/earthquakes/eventpage/tx2024mndy;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024mndy&format=geojson;2;2;4;reviewed;0;168;tx;19;0.2;0.1;68;ml;7.8369;32.15;-101.083;24 km SSW of Westbrook, Texas;24;Westbrook, Texas;North America;United States of America (the);Texas;Westbrook;Westbrook;-300
tx2024makc;3.4;earthquake;M 3.4 - 54 km NW of Toyah, Texas;2024-06-19T23:31:59;https://earthquake.usgs.gov/earthquakes/eventpage/tx2024makc;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024makc&format=geojson;0;0;4;reviewed;0;178;tx;39;0.1;0.1;63;ml;6.2665;31.681;-104.183;54 km NW of Toyah, Texas;54;Toyah, Texas;North America;United States of America (the);Texas;Van Horn;Van Horn;-300
tx2024luod;3.7;earthquake;M 3.7 - 54 km S of Whites City, New Mexico;2024-06-16T18:47:44;https://earthquake.usgs.gov/earthquakes/eventpage/tx2024luod;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024luod&format=geojson;1;2;4;reviewed;0;211;tx;38;0;0.2;65;ml;4.9207;31.68;-104.394;54 km S of Whites City, New Mexico;54;Whites City, New Mexico;North America;United States of America (the);Texas;Van Horn;Van Horn;-300
us7000msur;3.9;earthquake;M 3.9 - 64 km S of Whites City, New Mexico;2024-06-16T18:47:43;https://earthquake.usgs.gov/earthquakes/eventpage/us7000msur;https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/us7000msur.geojson;0;0;4;reviewed;0;234;us;43;0.114;0.69;65;mb;5;31.594;-104.399;64 km S of Whites City, New Mexico;64;Whites City, New Mexico;North America;United States of America (the);Texas;Van Horn;Van Horn;-300
tx2024kuso;3.7;earthquake;M 3.7 - 55 km NW of Toyah, Texas;2024-06-02T15:27:51;https://earthquake.usgs.gov/earthquakes/eventpage/tx2024kuso;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024kuso&format=geojson;0;0;4;reviewed;0;211;tx;24;0.1;0.1;61;ml;6.0999;31.679;-104.194;55 km NW of Toyah, Texas;55;Toyah, Texas;North America;United States of America (the);Texas;Van Horn;Culberson County;-300
tx2024ktol;3.5;earthquake;M 3.5 - 53 km S of Whites City, New Mexico;2024-06-02T00:04:18;https://earthquake.usgs.gov/earthquakes/eventpage/tx2024ktol;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024ktol&format=geojson;1;1;4;reviewed;0;189;tx;43;0;0.1;56;ml;6.2408;31.69;-104.404;53 km S of Whites City, New Mexico;53;Whites City, New Mexico;North America;United States of America (the);Texas;Van Horn;Culberson County;-300
tx2024klhx;4.1;earthquake;M 4.1 - 55 km NW of Toyah, Texas;2024-05-28T11:51:10;https://earthquake.usgs.gov/earthquakes/eventpage/tx2024klhx;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024klhx&format=geojson;9;5;4;reviewed;0;263;tx;33;0.1;0.1;65;ml;5.9076;31.674;-104.189;55 km NW of Toyah, Texas;55;Toyah, Texas;North America;United States of America (the);Texas;Van Horn;Culberson County;-300
us6000n1ge;3.8;earthquake;M 3.8 - 56 km NW of Toyah, Texas;2024-05-28T11:51:10;https://earthquake.usgs.gov/earthquakes/eventpage/us6000n1ge;https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/us6000n1ge.geojson;2;5;5;reviewed;0;223;us;32;0.242;0.36;52;mwr;3.902;31.6733;-104.215;56 km NW of Toyah, Texas;56;Toyah, Texas;North America;United States of America (the);Texas;Van Horn;Culberson County;-300
tx2024kkoo;3.9;earthquake;M 3.9 - 55 km NW of Toyah, Texas;2024-05-28T02:04:35;https://earthquake.usgs.gov/earthquakes/eventpage/tx2024kkoo;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024kkoo&format=geojson;1;2;4;reviewed;0;234;tx;19;0.1;0.1;69;ml;7.5354;31.681;-104.201;55 km NW of Toyah, Texas;55;Toyah, Texas;North America;United States of America (the);Texas;Van Horn;Culberson County;-300
tx2024jyrw;3.4;earthquake;M 3.4 - 63 km SSW of Whites City, New Mexico;2024-05-21T14:06:54;https://earthquake.usgs.gov/earthquakes/eventpage/tx2024jyrw;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024jyrw&format=geojson;0;0;4;reviewed;0;178;tx;37;0.1;0.2;70;ml;6.8433;31.616;-104.498;63 km SSW of Whites City, New Mexico;63;Whites City, New Mexico;North America;United States of America (the);Texas;Van Horn;Culberson County;-300
nm60582051;3.8;earthquake;M 3.8 - 6 km S of Ridgely, Tennessee;2024-05-16T08:19:34;https://earthquake.usgs.gov/earthquakes/eventpage/nm60582051;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nm60582051&format=geojson;276;6;4;reviewed;0;382;nm;60;0.03688;0.19;53;mw;7.55;36.2067;-89.4772;6 km S of Ridgely, Tennessee;6;Ridgely, Tennessee;North America;United States of America (the);Tennessee;District 4;District 4;-300
tx2024jfca;3.8;earthquake;M 3.8 - 54 km NW of Toyah, Texas;2024-05-10T20:31:54;https://earthquake.usgs.gov/earthquakes/eventpage/tx2024jfca;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024jfca&format=geojson;1;3;4;reviewed;0;222;tx;42;0.1;0.1;61;ml;6.1383;31.667;-104.196;54 km NW of Toyah, Texas;54;Toyah, Texas;North America;United States of America (the);Texas;Van Horn;Culberson County;-300
tx2024izoa;3.5;earthquake;M 3.5 - 54 km NW of Toyah, Texas;2024-05-07T19:46:11;https://earthquake.usgs.gov/earthquakes/eventpage/tx2024izoa;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024izoa&format=geojson;0;0;4;reviewed;0;188;tx;40;0.1;0.1;61;ml;6.5228;31.67;-104.193;54 km NW of Toyah, Texas;54;Toyah, Texas;North America;United States of America (the);Texas;Van Horn;Culberson County;-300
tx2024iysn;3.5;earthquake;M 3.5 - 56 km S of Whites City, New Mexico;2024-05-07T08:53:25;https://earthquake.usgs.gov/earthquakes/eventpage/tx2024iysn;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024iysn&format=geojson;1;2;4;reviewed;0;189;tx;36;0;0.1;67;ml;6.2024;31.667;-104.312;56 km S of Whites City, New Mexico;56;Whites City, New Mexico;North America;United States of America (the);Texas;Van Horn;Culberson County;-300
tx2024iysh;3.3;earthquake;M 3.3 - 56 km S of Whites City, New Mexico;2024-05-07T08:47:03;https://earthquake.usgs.gov/earthquakes/eventpage/tx2024iysh;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024iysh&format=geojson;0;0;4;reviewed;0;168;tx;29;0;0.1;68;ml;6.7151;31.657;-104.315;56 km S of Whites City, New Mexico;56;Whites City, New Mexico;North America;United States of America (the);Texas;Van Horn;Culberson County;-300
tx2024iunx;3.5;earthquake;M 3.5 - 63 km SSW of Whites City, New Mexico;2024-05-05T02:00:50;https://earthquake.usgs.gov/earthquakes/eventpage/tx2024iunx;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024iunx&format=geojson;0;0;4;reviewed;0;188;tx;27;0.1;0.2;71;ml;8.0737;31.588;-104.546;63 km SSW of Whites City, New Mexico;63;Whites City, New Mexico;North America;United States of America (the);Texas;Van Horn;Culberson County;-300
tx2024isgw;3.2;earthquake;M 3.2 - 61 km S of Whites City, New Mexico;2024-05-03T20:11:48;https://earthquake.usgs.gov/earthquakes/eventpage/tx2024isgw;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024isgw&format=geojson;0;0;4;reviewed;0;158;tx;15;0.1;0.2;80;ml;6.0999;31.612;-104.382;61 km S of Whites City, New Mexico;61;Whites City, New Mexico;North America;United States of America (the);Texas;Van Horn;Culberson County;-300
us6000mw79;3.5;earthquake;M 3.5 - 62 km S of Whites City, New Mexico;2024-05-03T20:11:48;https://earthquake.usgs.gov/earthquakes/eventpage/us6000mw79;https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/us6000mw79.geojson;0;0;4;reviewed;0;188;us;30;0.123;0.28;90;ml;5;31.6125;-104.372;62 km S of Whites City, New Mexico;62;Whites City, New Mexico;North America;United States of America (the);Texas;Van Horn;Culberson County;-300
tx2024idrn;3.8;earthquake;M 3.8 - 20 km SW of Jal, New Mexico;2024-04-25T20:32:16;https://earthquake.usgs.gov/earthquakes/eventpage/tx2024idrn;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024idrn&format=geojson;0;0;5;reviewed;0;222;tx;27;0;0.2;79;ml;8.7146;31.973;-103.318;20 km SW of Jal, New Mexico;20;Jal, New Mexico;North America;United States of America (the);Texas;Kermit;Winkler County;-300
us6000mttt;3.6;earthquake;M 3.6 - 22 km SW of Jal, New Mexico;2024-04-25T19:36:45;https://earthquake.usgs.gov/earthquakes/eventpage/us6000mttt;https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/us6000mttt.geojson;0;0;5;reviewed;0;199;us;58;0.237;0.41;30;mb_lg;2.164;31.9487;-103.325;22 km SW of Jal, New Mexico;22;Jal, New Mexico;North America;United States of America (the);Texas;Mentone;Kermit;-300
tx2024idps;3.9;earthquake;M 3.9 - 20 km SW of Jal, New Mexico;2024-04-25T19:36:44;https://earthquake.usgs.gov/earthquakes/eventpage/tx2024idps;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024idps&format=geojson;0;0;4;reviewed;0;234;tx;33;0;0.2;77;ml;7.843;31.968;-103.332;20 km SW of Jal, New Mexico;20;Jal, New Mexico;North America;United States of America (the);Texas;Mentone;Kermit;-300
us7000mdpx;5.4;earthquake;M 5.4 - 142 km SSW of Emiliano Zapata, Mexico;2024-04-21T19:05:14;https://earthquake.usgs.gov/earthquakes/eventpage/us7000mdpx;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000mdpx&format=geojson;1;1;3;reviewed;0;449;us;85;2.017;0.78;174;mww;10;18.2141;-105.628;142 km SSW of Emiliano Zapata, Mexico;142;Emiliano Zapata, Mexico;North America;;;;Etc/GMT+7;-420
us7000mcxe;5.6;earthquake;M 5.6 - 64 km ESE of Loreto, Mexico;2024-04-18T15:12:30;https://earthquake.usgs.gov/earthquakes/eventpage/us7000mcxe;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000mcxe&format=geojson;7;3;7;reviewed;0;485;us;26;2.062;0.63;197;mww;10;26.2173;-110.508;64 km ESE of Loreto, Mexico;64;Loreto, Mexico;North America;;;;Etc/GMT+7;-420
tx2024hjyp;3.3;earthquake;M 3.3 - 62 km S of Whites City, New Mexico;2024-04-15T01:23:47;https://earthquake.usgs.gov/earthquakes/eventpage/tx2024hjyp;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024hjyp&format=geojson;1;3;4;reviewed;0;168;tx;37;0.1;0.2;69;ml;3.9722;31.583;-104.543;62 km S of Whites City, New Mexico;62;Whites City, New Mexico;North America;United States of America (the);Texas;Van Horn;Culberson County;-300
tx2024hcdm;4.4;earthquake;M 4.4 - 21 km N of Stanton, Texas;2024-04-10T18:46:45;https://earthquake.usgs.gov/earthquakes/eventpage/tx2024hcdm;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024hcdm&format=geojson;147;6;5;reviewed;0;385;tx;15;0;0;56;ml;4.7363;32.318;-101.82;21 km N of Stanton, Texas;21;Stanton, Texas;North America;United States of America (the);Texas;Tarzan-Lenorah;Martin County;-300
tx2024gmmf;3.2;earthquake;M 3.2 - 61 km SSW of Whites City, New Mexico;2024-04-02T05:00:43;https://earthquake.usgs.gov/earthquakes/eventpage/tx2024gmmf;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024gmmf&format=geojson;0;0;4;reviewed;0;158;tx;18;0;0.2;75;ml;7.4841;31.585;-104.551;61 km SSW of Whites City, New Mexico;61;Whites City, New Mexico;North America;United States of America (the);Texas;Van Horn;Culberson County;-300
us7000m8pd;3.4;earthquake;M 3.4 - 51 km E of Ascención, Mexico;2024-03-29T02:34:57;https://earthquake.usgs.gov/earthquakes/eventpage/us7000m8pd;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000m8pd&format=geojson;0;0;4;reviewed;0;178;us;17;1.486;0.55;164;ml;10;31.0767;-107.436;51 km E of Ascención, Mexico;51;Ascención, Mexico;North America;Mexico;Estado de Chihuahua;Ascension;Ascension;-360
us6000mgtx;3.5;earthquake;M 3.5 - 36 km SSW of Los Ybanez, Texas;2024-03-05T07:37:57;https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgtx;https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/us6000mgtx.geojson;0;0;5;reviewed;0;188;us;36;0.302;0.63;69;mb_lg;5;32.4267;-102.098;36 km SSW of Los Ybanez, Texas;36;Los Ybanez, Texas;North America;United States of America (the);Texas;Tarzan-Lenorah;Martin County;-360
tx2024enni;3.8;earthquake;M 3.8 - 37 km SSW of Los Ybanez, Texas;2024-03-05T07:37:56;https://earthquake.usgs.gov/earthquakes/eventpage/tx2024enni;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024enni&format=geojson;12;4;4;reviewed;0;227;tx;56;0.1;0.2;86;ml;6.2744;32.427;-102.121;37 km SSW of Los Ybanez, Texas;37;Los Ybanez, Texas;North America;United States of America (the);Texas;Tarzan-Lenorah;Martin County;-360
tx2024emvg;3.3;earthquake;M 3.3 - 54 km S of Whites City, New Mexico;2024-03-04T22:31:07;https://earthquake.usgs.gov/earthquakes/eventpage/tx2024emvg;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024emvg&format=geojson;0;0;4;reviewed;0;168;tx;27;0;0.2;68;ml;6.2024;31.682;-104.401;54 km S of Whites City, New Mexico;54;Whites City, New Mexico;North America;United States of America (the);Texas;Van Horn;Culberson County;-360
tx2024ekak;3.3;earthquake;M 3.3 - 37 km WSW of Mentone, Texas;2024-03-03T09:36:26;https://earthquake.usgs.gov/earthquakes/eventpage/tx2024ekak;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024ekak&format=geojson;0;0;4;reviewed;0;168;tx;24;0;0.1;54;ml;6.933;31.618;-103.986;37 km WSW of Mentone, Texas;37;Mentone, Texas;North America;United States of America (the);Texas;Pecos;Pecos;-360
tx2024ejzn;3.5;earthquake;M 3.5 - 36 km NNW of Toyah, Texas;2024-03-03T09:15:53;https://earthquake.usgs.gov/earthquakes/eventpage/tx2024ejzn;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024ejzn&format=geojson;0;0;4;reviewed;0;188;tx;18;0;0.1;49;ml;6.51;31.613;-103.977;36 km NNW of Toyah, Texas;36;Toyah, Texas;North America;United States of America (the);Texas;Pecos;Pecos;-360
tx2024ejzm;3.9;earthquake;M 3.9 - 37 km NNW of Toyah, Texas;2024-03-03T09:15:23;https://earthquake.usgs.gov/earthquakes/eventpage/tx2024ejzm;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024ejzm&format=geojson;4;3;4;reviewed;0;235;tx;28;0;0.1;58;ml;8.4454;31.611;-103.99;37 km NNW of Toyah, Texas;37;Toyah, Texas;North America;United States of America (the);Texas;Pecos;Pecos;-360
us7000m1ew;3.5;earthquake;M 3.5 - 6 km S of Atoka, New Mexico;2024-02-24T23:50:10;https://earthquake.usgs.gov/earthquakes/eventpage/us7000m1ew;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000m1ew&format=geojson;11;6;5;reviewed;0;195;us;80;0.587;0.6;33;mwr;2.146;32.7004;-104.39;6 km S of Atoka, New Mexico;6;Atoka, New Mexico;North America;United States of America (the);New Mexico;Artesia;Artesia;-420
tx2024dtzz;3.5;earthquake;M 3.5 - 1 km SW of Falls City, Texas;2024-02-23T15:19:33;https://earthquake.usgs.gov/earthquakes/eventpage/tx2024dtzz;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024dtzz&format=geojson;15;5;4;reviewed;0;195;tx;20;0.1;0.4;79;ml;6.3232;28.973;-98.038;1 km SW of Falls City, Texas;1;Falls City, Texas;North America;United States of America (the);Texas;Falls City;Falls City;-360
us7000m11m;4;earthquake;M 4.0 - 15 km S of Atoka, New Mexico;2024-02-23T09:47:07;https://earthquake.usgs.gov/earthquakes/eventpage/us7000m11m;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000m11m&format=geojson;83;4;4;reviewed;0;283;us;56;0.236;0.6;43;mwr;4.944;32.6365;-104.384;15 km S of Atoka, New Mexico;15;Atoka, New Mexico;North America;United States of America (the);New Mexico;Artesia;Artesia;-420
tx2024drwk;3.3;earthquake;M 3.3 - 57 km S of Whites City, New Mexico;2024-02-22T11:14:30;https://earthquake.usgs.gov/earthquakes/eventpage/tx2024drwk;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024drwk&format=geojson;0;0;4;reviewed;0;168;tx;23;0;0.1;58;ml;7.2791;31.656;-104.311;57 km S of Whites City, New Mexico;57;Whites City, New Mexico;North America;United States of America (the);Texas;Van Horn;Culberson County;-360
us7000m0s2;3.6;earthquake;M 3.6 - 59 km NW of Toyah, Texas;2024-02-22T11:14:30;https://earthquake.usgs.gov/earthquakes/eventpage/us7000m0s2;https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/us7000m0s2.geojson;0;0;4;reviewed;0;199;us;32;0.187;0.45;65;ml;5;31.646;-104.283;59 km NW of Toyah, Texas;59;Toyah, Texas;North America;United States of America (the);Texas;Van Horn;Culberson County;-360
tx2024drmo;3.7;earthquake;M 3.7 - 5 km ENE of Falls City, Texas;2024-02-22T06:15:54;https://earthquake.usgs.gov/earthquakes/eventpage/tx2024drmo;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024drmo&format=geojson;23;5;5;reviewed;0;221;tx;25;0.1;0.3;63;ml;3.6865;29.001;-97.965;5 km ENE of Falls City, Texas;5;Falls City, Texas;North America;United States of America (the);Texas;Falls City;Falls City;-360
